ObjectID,LochCode,SurfaceArea,AuthID,LochAuth,IslandName,LochName,Price
776,NG8816,5,HLD,Highland,Mainland,Loch Chriostina,8
777,NG8818,2.5,HLD,Highland,Mainland,Unnamed,5
778,NC3601,13,HLD,Highland,Mainland,Loch Inshore,15
779,NC3602,4.5,HLD,Highland,Mainland,Lochan nam Breac Buidhe,5
780,NC3603,4.5,HLD,Highland,Mainland,Loch Bad an Fheur-Loch,5
781,NC2419,4,HLD,Highland,Mainland,Lochan an Fheidh,5
782,NC4314,0.5,HLD,Highland,Mainland,Unnamed,2
783,NC2514,10,HLD,Highland,Mainland,Loch a' Phreasan Chailltean,15
784,NC2516,4,HLD,Highland,Mainland,Unnamed,5
785,NC25199,10,HLD,Highland,Mainland,Loch a' Gharbh-bhaid Beag,15
786,NC6021,7.7,HLD,Highland,Mainland,Lochan na Faolaig,8
787,NC6022,9.7,HLD,Highland,Mainland,Loch na Saobhaidhe,8
788,NC6023,0.8,HLD,Highland,Mainland,Unnamed,2
789,NC6101,41,HLD,Highland,Mainland,Glas-loch Mor,15
790,NC6102,3,HLD,Highland,Mainland,Loch nam Breac Beaga,5
791,NC6103,6,HLD,Highland,Mainland,Lochan Dubh Cadhafuaraich,8
792,NC6104,4.5,HLD,Highland,Mainland,Loch a' Mheallain Leith,5
793,NC6105,19,HLD,Highland,Mainland,Loch na Fuaralachd,15
794,NC6106,2,HLD,Highland,Mainland,Loch Coire na Bruaiche,5
795,NC6107,4,HLD,Highland,Mainland,Loch Beag na Fuaralachd,5
796,NC6108,5,HLD,Highland,Mainland,Loch an t-Slugaite,8
797,NC6109,3.4,HLD,Highland,Mainland,Lochan Sgeireach,5
798,NC6112,0.7,HLD,Highland,Mainland,Unnamed,2
799,NC6113,0.1,HLD,Highland,Mainland,Unnamed,2
800,NC6114,3,HLD,Highland,Mainland,Unnamed,5
801,NC6117,2.5,HLD,Highland,Mainland,Lochan Sgeireach,5
802,NC6202,5,HLD,Highland,Mainland,Glas-loch Beag,8
803,NC7101,9,HLD,Highland,Mainland,Lochan Dubh Cul na h-Amaite,8
804,NC7103,7.5,HLD,Highland,Mainland,Loch na Glaic,8
805,NC7104,12,HLD,Highland,Mainland,Lochan Dubh,15
806,NC7106,16,HLD,Highland,Mainland,Loch Grudaidh,15
807,NC7117,0.3,HLD,Highland,Mainland,Unnamed,2
808,NC7301,943,HLD,Highland,Mainland,"Loch Rimsdale, nan Clar & Badanloch",80
809,NC7303,85,HLD,Highland,Mainland,Loch an Alltan Fhearna,25
810,NC7306,21,HLD,Highland,Mainland,Loch na Gaineimh,15
811,NC4344,0.3,HLD,Highland,Mainland,Unnamed,2
812,NC8002,8,HLD,Highland,Mainland,Loch an Tubairnaich,8
813,NC8003,2.5,HLD,Highland,Mainland,an Dubh-lochan,5
814,NC5240,0.1,HLD,Highland,Mainland,Unnamed,2
815,NC5241,2.4,HLD,Highland,Mainland,Loch a' Ghiubhais,5
816,NC5308,31,HLD,Highland,Mainland,Loch Ben Harrald,15
817,NC5401,198,HLD,Highland,Mainland,Loch an Dherue,50
818,NC5420,7.5,HLD,Highland,Mainland,Loch a' Mhoid,8
819,NC8201,27,HLD,Highland,Mainland,Loch Ascaig,15
820,NC8303,33,HLD,Highland,Mainland,Loch Achnamoine,15
821,NC8316,45,HLD,Highland,Mainland,Loch Arichlinie,15
822,NC8319,2,HLD,Highland,Mainland,Unnamed,5
823,NC1414,3,HLD,Highland,Mainland,Loch a' Phreasain Challtuinne,5
824,NC3280,0.15,HLD,Highland,Mainland,Unnamed,2
825,NC3281,0.15,HLD,Highland,Mainland,Unnamed,2
826,NC3282,0.2,HLD,Highland,Mainland,Unnamed,2
827,NC3286,0.3,HLD,Highland,Mainland,Unnamed,2
828,NC3288,0.35,HLD,Highland,Mainland,Unnamed,2
829,NC3301,24,HLD,Highland,Mainland,Loch nan Ealachan,15
830,NC3303,175,HLD,Highland,Mainland,Loch Merkland,50
831,NC3304,350,HLD,Highland,Mainland,Loch More,50
832,NC3308,4,HLD,Highland,Mainland,Lochain nan Ealachan,5
833,NC3309,4,HLD,Highland,Mainland,Unnamed,5
834,NC3313,2,HLD,Highland,Mainland,Unnamed,5
835,NC3314,17,HLD,Highland,Mainland,Loch Srath nan Aisinnin,15
836,NC3320,1,HLD,Highland,Mainland,Unnamed,5
837,NC3321,5,HLD,Highland,Mainland,Unnamed,8
838,NC3323,16,HLD,Highland,Mainland,Loch Ulbhach Coire,15
839,NC3325,7,HLD,Highland,Mainland,Loch Eas na Maoile,8
840,NC23169,1.8,HLD,Highland,Mainland,Unnamed,5
841,NC2318,29,HLD,Highland,Mainland,Loch Allt na h-Airbe or Loch Yucal,15
842,NC2334,3.5,HLD,Highland,Mainland,Unnamed,5
843,NC2336,36,HLD,Highland,Mainland,Loch na Creige Duibhe,15
844,NC2346,2,HLD,Highland,Mainland,Unnamed,5
845,NC2349,8,HLD,Highland,Mainland,Loch Unapool,8
846,NC2355,2.7,HLD,Highland,Mainland,Loch Airigh na Beinne,5
847,NC2356,2,HLD,Highland,Mainland,Unnamed,5
848,NC3610,1.8,HLD,Highland,Mainland,Unnamed,5
849,NC1415,1.8,HLD,Highland,Mainland,Lochain Bealach an Eilein,5
850,NC1416,2.5,HLD,Highland,Mainland,Lochain Bealach an Eilein,5
851,NC1417,4,HLD,Highland,Mainland,Unnamed,5
852,NC1418,24,HLD,Highland,Mainland,Loch Laicheard,15
853,NC1423,40,HLD,Highland,Mainland,Loch a' Bhadaidh Daraich,15
854,NC1424,3,HLD,Highland,Mainland,Loch Leathad nan Cruineachd,5
855,NC1425,4,HLD,Highland,Mainland,Lochan Sgeireach,5
856,NC1426,1.4,HLD,Highland,Mainland,Lochan a' Mhuinean,5
857,NC1430,2.5,HLD,Highland,Mainland,Loch a' Mhill Dheirg,5
858,NC1431,6,HLD,Highland,Mainland,Loch an Daimh Mor,8
859,NC1432,3,HLD,Highland,Mainland,Unnamed,5
860,NC1433,6,HLD,Highland,Mainland,Loch a' Chreagain Thet,8
861,NC1434,3,HLD,Highland,Mainland,Unnamed,5
862,NC1435,3,HLD,Highland,Mainland,Unnamed,5
863,NC1436,5,HLD,Highland,Mainland,Unnamed,8
864,NC1438,9,HLD,Highland,Mainland,Unnamed,8
865,NC1441,1.4,HLD,Highland,Mainland,Unnamed,5
866,NC2081,8.5,HLD,Highland,Mainland,Clar Lochan,8
867,NC2083,1.5,HLD,Highland,Mainland,Clar Lochan,5
868,NC2105,26,HLD,Highland,Mainland,Lochan Fada,15
869,NC2106,7,HLD,Highland,Mainland,Loch a' Chroisg,8
870,NC2110,5,HLD,Highland,Mainland,Loch na Gruagaich,8
871,NC2116,40,HLD,Highland,Mainland,Loch Borralan,15
872,NC3611,1.5,HLD,Highland,Mainland,Unnamed,5
873,NC3612,40,HLD,Highland,Mainland,Loch Airigh na Beinne,15
874,NC3630,0.5,HLD,Highland,Mainland,Unnamed,2
875,NC4001,2.7,HLD,Highland,Mainland,Unnamed,5
876,NC4002,2.7,HLD,Highland,Mainland,Unnamed,5
877,NC4039,0.1,HLD,Highland,Mainland,Unnamed,2
878,NC4040,0.1,HLD,Highland,Mainland,Unnamed,2
879,NC2426,12,HLD,Highland,Mainland,Loch na Claise Fearna,15
880,NC24295,0.7,HLD,Highland,Mainland,Unnamed,2
881,NC24307,1.2,HLD,Highland,Mainland,Unnamed,5
882,NC2431,12,HLD,Highland,Mainland,Loch Bad an t-Seabhaig,15
883,NC2526,0.6,HLD,Highland,Mainland,Unnamed,2
884,NC2528,7,HLD,Highland,Mainland,Loch Sgeir a' Chadha,8
885,NC2529,4,HLD,Highland,Mainland,Unnamed,5
886,NC2530,3,HLD,Highland,Mainland,Unnamed,5
887,NC2532,2.6,HLD,Highland,Mainland,Unnamed,5
888,NC2533,2.5,HLD,Highland,Mainland,Unnamed,5
889,NC2534,0.9,HLD,Highland,Mainland,Unnamed,2
890,NC2535,0.1,HLD,Highland,Mainland,Unnamed,2
891,NC2539,35,HLD,Highland,Mainland,Loch na Thull,15
892,NC2541,10,HLD,Highland,Mainland,Loch na Caillich,15
893,NC2543,0.5,HLD,Highland,Mainland,Unnamed,2
894,NC2545,2,HLD,Highland,Mainland,Unnamed,5
895,NC2556,0.7,HLD,Highland,Mainland,Unnamed,2
896,NC2562,1.1,HLD,Highland,Mainland,Unnamed,5
897,NC6307,11.5,HLD,Highland,Mainland,Loch Tarbhaidh,15
898,NC6309,4.5,HLD,Highland,Mainland,Loch Ruigh nan Copag,5
899,NC6310,10.6,HLD,Highland,Mainland,Loch Coire nam Feuran,15
900,NC6311,1,HLD,Highland,Mainland,Unnamed,5
901,NC6312,0.9,HLD,Highland,Mainland,Unnamed,2
902,NC6401,653,HLD,Highland,Mainland,Loch Loyal,80
903,NC4405,4,HLD,Highland,Mainland,Unnamed,5
904,NC4406,2,HLD,Highland,Mainland,Unnamed,5
905,NC4501,640,HLD,Highland,Mainland,Loch Hope,80
906,NC4508,1.5,HLD,Highland,Mainland,Unnamed,5
907,NC4509,1.5,HLD,Highland,Mainland,Unnamed,5
908,NC4511,3.5,HLD,Highland,Mainland,Unnamed,5
909,NC4512,2.8,HLD,Highland,Mainland,Unnamed,5
910,NC4513,3,HLD,Highland,Mainland,Unnamed,5
911,NC5428,0.9,HLD,Highland,Mainland,Unnamed,2
912,NC5464,1.2,HLD,Highland,Mainland,Unnamed,5
913,NC5465,0.5,HLD,Highland,Mainland,Unnamed,2
914,NC5466,0.1,HLD,Highland,Mainland,Unnamed,2
915,NC5501,16,HLD,Highland,Mainland,Dubh-loch na Creige Riabhaich,15
916,NC5505,2,HLD,Highland,Mainland,Unnamed,5
917,NC5507,6,HLD,Highland,Mainland,Loch Fhionnaich,8
918,ND0522,34,HLD,Highland,Mainland,Loch Olginey,15
919,ND0523,90,HLD,Highland,Mainland,Loch Shurrey,25
920,ND0614,25,HLD,Highland,Mainland,Loch Saorach,15
921,ND0626,21.9,HLD,Highland,Mainland,Loch Thormaid,15
922,ND0702,1.2,HLD,Highland,Mainland,Unnamed,5
923,ND0707,8.6,HLD,Highland,Mainland,Scrabster Loch,8
924,ND1403,28,HLD,Highland,Mainland,Loch Rangag,15
925,ND1405,22,HLD,Highland,Mainland,Loch Stemster,15
926,NC2126,0.3,HLD,Highland,Mainland,Unnamed,2
927,NG3401,18,HLD,Highland,Skye,Loch Niarsco,15
928,NF7203,52,NEL,Na h-Eileanan an Iar,South Uist,Loch Bornish,25
929,NF7208,47,NEL,Na h-Eileanan an Iar,South Uist,Upper Loch Kildonan,15
930,NF72105,15.5,NEL,Na h-Eileanan an Iar,South Uist,Loch nam Faoileann,15
931,NF72150,1.8,NEL,Na h-Eileanan an Iar,South Uist,Unnamed,5
932,NF8578,3.7,NEL,Na h-Eileanan an Iar,Flodda,Unnamed,5
933,NF8586,23,NEL,Na h-Eileanan an Iar,Benbecula,Loch na Deighe Fo Dheas,15
934,NG08248,1.8,NEL,Na h-Eileanan an Iar,Harris,Unnamed,5
935,NG1801,0.8,NEL,Na h-Eileanan an Iar,Harris,Unnamed,2
936,NF73125,37,NEL,Na h-Eileanan an Iar,South Uist,East Loch Ollay,15
937,NF73138,20,NEL,Na h-Eileanan an Iar,South Uist,Loch Ceann a' Bhaigh,15
938,NF7334,4,NEL,Na h-Eileanan an Iar,South Uist,Loch Eiliean Ghille Ruaidh,5
939,NF8378,17,NEL,Na h-Eileanan an Iar,South Uist,Loch Spotal,15
940,NF86416,2.4,NEL,Na h-Eileanan an Iar,North Uist,Loch na Cleibh,5
941,NF86485,112,NEL,Na h-Eileanan an Iar,North Uist,Loch Scadavay,50
942,NF8779,4,NEL,Na h-Eileanan an Iar,North Uist,Loch na Morgha,5
943,NF8780,4,NEL,Na h-Eileanan an Iar,North Uist,Loch Steinavat,5
944,NF9798,0.2,NEL,Na h-Eileanan an Iar,North Uist,Unnamed,2
945,NG19107,1.1,NEL,Na h-Eileanan an Iar,Harris,Loch nam Uidhean,5
946,NG2901,0.5,NEL,Na h-Eileanan an Iar,Harris,Unnamed,2
947,NG2917,0.3,NEL,Na h-Eileanan an Iar,Scalpay,Unnamed,2
948,NG2918,0.25,NEL,Na h-Eileanan an Iar,Scalpay,Unnamed,2
949,NG2920,1.4,NEL,Na h-Eileanan an Iar,Scalpay,Unnamed,5
950,NG2922,0.15,NEL,Na h-Eileanan an Iar,Scalpay,Unnamed,2
951,NG2923,1,NEL,Na h-Eileanan an Iar,Scalpay,Unnamed,5
952,NG2924,1.2,NEL,Na h-Eileanan an Iar,Scalpay,Unnamed,5
953,NG2925,0.3,NEL,Na h-Eileanan an Iar,Scalpay,Unnamed,2
954,NG2926,0.1,NEL,Na h-Eileanan an Iar,Scalpay,Unnamed,2
955,NG2927,0.3,NEL,Na h-Eileanan an Iar,Scalpay,Unnamed,2
956,NF7365,1.8,NEL,Na h-Eileanan an Iar,South Uist,Loch a' Mhoil,5
957,NF7366,45,NEL,Na h-Eileanan an Iar,South Uist,Loch Altabrug,15
958,NF7404,1.75,NEL,Na h-Eileanan an Iar,South Uist,Unnamed,5
959,NG0914,1.2,NEL,Na h-Eileanan an Iar,Harris,Loch Cistavat,5
960,NF9805,0.7,NEL,Na h-Eileanan an Iar,Berneray,Loch Watersee,2
961,NF9806,0.2,NEL,Na h-Eileanan an Iar,Killegray,Unnamed,2
962,NF9807,0.2,NEL,Na h-Eileanan an Iar,Killegray,Loch a' Mhachaire,2
963,NF9901,0.25,NEL,Na h-Eileanan an Iar,Taransay,Unnamed,2
964,NF9902,0.25,NEL,Na h-Eileanan an Iar,Taransay,Unnamed,2
965,NF9903,0.1,NEL,Na h-Eileanan an Iar,Taransay,Unnamed,2
966,NG0801,0.25,NEL,Na h-Eileanan an Iar,Harris,Unnamed,2
967,NG0804,52,NEL,Na h-Eileanan an Iar,Harris,Loch Steisevat,25
968,NG0806,26,NEL,Na h-Eileanan an Iar,Harris,Loch na Moracha,15
969,NG0813,2,NEL,Na h-Eileanan an Iar,Harris,Unnamed,5
970,NG7454,5,HLD,Highland,Mainland,Loch a' Mhuilinn,8
971,NG7466,1.2,HLD,Highland,Mainland,Unnamed,5
972,NG7467,1,HLD,Highland,Mainland,Lochan Sgeirach,5
973,NG7470,1.5,HLD,Highland,Mainland,Unnamed,5
974,NG7474,1.9,HLD,Highland,Mainland,Loch Odhar,5
975,NG3402,8,HLD,Highland,Skye,Loch Ravag,8
976,NG3404,23,HLD,Highland,Skye,Loch Connan,15
977,NG3504,4,HLD,Highland,Skye,Unnamed,5
978,NG4107,0.3,HLD,Highland,Skye,Unnamed,2
979,NG4120,0.1,HLD,Highland,Skye,Unnamed,2
980,NG4121,0.2,HLD,Highland,Skye,Unnamed,2
981,NG4122,0.4,HLD,Highland,Skye,Unnamed,2
982,NG6114,7.5,HLD,Highland,Skye,Loch an Eilein,8
983,NG6117,1,HLD,Highland,Skye,Unnamed,5
984,NG6118,2.4,HLD,Highland,Skye,Loch Fada,5
985,NG6119,0.5,HLD,Highland,Skye,Unnamed,2
986,NG6122,13,HLD,Highland,Skye,Lochan Iasgaidh,15
987,NG6139,0.7,HLD,Highland,Skye,Unnamed,2
988,NG6141,0.4,HLD,Highland,Skye,Unnamed,2
989,NG6142,3.5,HLD,Highland,Skye,Loch nan Dubhrachan,5
990,NG6143,0.8,HLD,Highland,Skye,Loch an Ime,2
991,NG6214,1.4,HLD,Highland,Skye,Loch Ashik,5
992,NG6215,0.4,HLD,Highland,Skye,Unnamed,2
993,NG6216,1.1,HLD,Highland,Skye,Lochain Teanna,5
994,NG6217,2,HLD,Highland,Skye,Lochan Cruinn,5
995,NG6218,0.3,HLD,Highland,Skye,Unnamed,2
996,NG6219,0.25,HLD,Highland,Skye,Unnamed,2
997,NG6229,0.8,HLD,Highland,Skye,Lochain a' Mhullaidh,2
998,NG6230,0.8,HLD,Highland,Skye,Lochain a' Mhullaidh,2
999,NG7914,37,HLD,Highland,Mainland,Loch an Draing,15
1000,NG8108,7.8,HLD,Highland,Mainland,Loch na Lochain,8
1001,NG8202,1.9,HLD,Highland,Mainland,Loch a' Bhealaich,5
1002,NG8203,12,HLD,Highland,Mainland,Loch a' Ghlinne Dhuirch,15
1003,NG8204,13,HLD,Highland,Mainland,Unnamed,15
1004,NG8302,2.7,HLD,Highland,Mainland,Lochan Dubha,5
1005,NG8303,0.3,HLD,Highland,Mainland,Unnamed,2
1006,NG8304,0.9,HLD,Highland,Mainland,Unnamed,2
1007,NG87109,3.5,HLD,Highland,Mainland,Unnamed,5
1008,NG87110,6,HLD,Highland,Mainland,Lochan Sgeireach,8
1009,NG8722,63,HLD,Highland,Mainland,Loch Tollaidh,25
1010,NM6602,8.7,HLD,Highland,Mainland,Lochan na Creige Duibhe,8
1011,NM6616,2.9,HLD,Highland,Mainland,Loch Loisgte,5
1012,NM6617,0.6,HLD,Highland,Mainland,Unnamed,2
1013,NM6619,12,HLD,Highland,Mainland,Lochan Sligneach,15
1014,NM6623,0.5,HLD,Highland,Mainland,Unnamed,2
1015,NM6628,0.4,HLD,Highland,Mainland,Unnamed,2
1016,NM6629,15,HLD,Highland,Mainland,Loch Laga,15
1017,NM6649,1.1,HLD,Highland,Mainland,Lochain Ruighe a' Bhainne,5
1018,NM6650,0.3,HLD,Highland,Mainland,Lochain Ruighe a' Bhainne,2
1019,NM6701,0.25,HLD,Highland,Mainland,Loch Dubh,2
1020,NM6702,1.3,HLD,Highland,Mainland,Unnamed,5
1021,NM6703,17.5,HLD,Highland,Mainland,Loch na Bairness,15
1022,NG9215,2.2,HLD,Highland,Mainland,Unnamed,5
1023,NG9222,1.2,HLD,Highland,Mainland,Unnamed,5
1024,NG9224,0.7,HLD,Highland,Mainland,Unnamed,2
1025,NG9225,0.6,HLD,Highland,Mainland,Unnamed,2
1026,NG9226,0.7,HLD,Highland,Mainland,Unnamed,2
1027,NG9227,1.1,HLD,Highland,Mainland,Unnamed,5
1028,NG9229,3.5,HLD,Highland,Mainland,Loch an t-Sabhail,5
1029,NG9230,0.25,HLD,Highland,Mainland,Unnamed,2
1030,NG9236,0.5,HLD,Highland,Mainland,Unnamed,2
1031,NG9237,0.7,HLD,Highland,Mainland,Unnamed,2
1032,NG9238,0.8,HLD,Highland,Mainland,Unnamed,2
1033,NG9254,0.9,HLD,Highland,Mainland,Unnamed,2
1034,NG9257,0.4,HLD,Highland,Mainland,Unnamed,2
1035,NG9258,0.4,HLD,Highland,Mainland,Unnamed,2
1036,NG9564,4.5,HLD,Highland,Mainland,Loch an Uillt-bheithe,5
1037,NG9587,3.5,HLD,Highland,Mainland,Lochan Domhain,5
1038,NG9593,30,HLD,Highland,Mainland,Lochan Eion,15
1039,NH0502,1.1,HLD,Highland,Mainland,Unnamed,5
1040,NH0505,1.2,HLD,Highland,Mainland,Unnamed,5
1041,NH0506,0.7,HLD,Highland,Mainland,Unnamed,2
1042,NH0507,2,HLD,Highland,Mainland,Unnamed,5
1043,NH0509,5.5,HLD,Highland,Mainland,Lochain Feith an Leothaid,8
1044,NH0517,4,HLD,Highland,Mainland,Loch Crann,5
1045,NH0526,0.6,HLD,Highland,Mainland,Unnamed,2
1046,NH0527,0.3,HLD,Highland,Mainland,Unnamed,2
1047,NH0528,1,HLD,Highland,Mainland,Unnamed,5
1048,NH0530,1.1,HLD,Highland,Mainland,Unnamed,5
1049,NH1507,16,HLD,Highland,Mainland,Loch Gowan,15
1050,NH7317,0.7,HLD,Highland,Mainland,Unnamed,2
1051,NH7501,0.6,HLD,Highland,Mainland,Unnamed,2
1052,NH7602,0.4,HLD,Highland,Mainland,Unnamed,2
1053,NH7711,4,HLD,Highland,Mainland,Lochanan nan Tunnag*,5
1054,NH7712,2,HLD,Highland,Mainland,Black Loch*,5
1055,NH7803,0.6,HLD,Highland,Mainland,Black Pond*,2
1056,NH3312,0.2,HLD,Highland,Mainland,Unnamed,2
1057,NH3314,0.25,HLD,Highland,Mainland,Unnamed,2
1058,NH3316,0.3,HLD,Highland,Mainland,Unnamed,2
1059,NH3317,0.5,HLD,Highland,Mainland,Unnamed,2
1060,NH3318,9,HLD,Highland,Mainland,Loch Carn nam Badan,8
1061,NH3322,2,HLD,Highland,Mainland,Lochan na Craoibhe-fearna,5
1062,NH3323,1.1,HLD,Highland,Mainland,Lochan Mhairi,5
1063,NH3324,0.8,HLD,Highland,Mainland,Lochan Dubh,2
1064,NH3325,1.2,HLD,Highland,Mainland,Loch an Eilein,5
1065,NH3326,0.5,HLD,Highland,Mainland,Unnamed,2
1066,NH3329,0.4,HLD,Highland,Mainland,Unnamed,2
1067,NH4246,2.2,HLD,Highland,Mainland,Loch an t-Sionnaich,5
1068,NH4249,4.5,HLD,Highland,Mainland,Unnamed,5
1069,NH4250,2.2,HLD,Highland,Mainland,Loch a' Bhealaich,5
1070,NH4305,1.2,HLD,Highland,Mainland,Lochan a' Bhathaich,5
1071,NH4308,6,HLD,Highland,Mainland,Loch Garbh Iolachan,8
1072,NH4309,18,HLD,Highland,Mainland,Loch Neaty,15
1073,NH4310,5,HLD,Highland,Mainland,Loch Garbh Breac,8
1074,NH4311,92,HLD,Highland,Mainland,Loch Bruicheach,25
1075,NH4313,10,HLD,Highland,Mainland,Lochan an Tairt,15
1076,NH4314,1.1,HLD,Highland,Mainland,Unnamed,5
1077,NH4316,1,HLD,Highland,Mainland,Loch Bad nan Earb,5
1078,NH4317,1.1,HLD,Highland,Mainland,Loch nan Tunnag,5
1079,NH5513,1.2,HLD,Highland,Mainland,Ord Loch*,5
1080,NH5514,0.2,HLD,Highland,Mainland,Unnamed,2
1081,NH5515,0.3,HLD,Highland,Mainland,Unnamed,2
1082,NH5516,0.1,HLD,Highland,Mainland,Unnamed,2
1083,NH5602,0.25,HLD,Highland,Mainland,Unnamed,2
1084,NH5603,0.3,HLD,Highland,Mainland,Breun Loch*,2
1085,NH5701,228,HLD,Highland,Mainland,Loch Morie,50
1086,NH5801,14.8,HLD,Highland,Mainland,Lochan a' Chairn,15
1087,NM5651,2.7,HLD,Highland,Mainland,Lochan na Tuaidh,5
1088,NM5704,0.3,HLD,Highland,Mainland,Unnamed,2
1089,NM5705,0.3,HLD,Highland,Mainland,Unnamed,2
1090,NH9216,3.5,HLD,Highland,Mainland,Loch Mor,5
1091,NH9304,202,HLD,Highland,Mainland,Lochindorb,50
1092,NG9864,1.6,HLD,Highland,Mainland,Unnamed,5
1093,NG9865,1,HLD,Highland,Mainland,Unnamed,5
1094,NG9867,1.5,HLD,Highland,Mainland,Unnamed,5
1095,NG9871,1,HLD,Highland,Mainland,Unnamed,5
1096,NG9874,1.5,HLD,Highland,Mainland,Unnamed,5
1097,NG9875,3,HLD,Highland,Mainland,Loch nan Eun,5
1098,NG9876,1.3,HLD,Highland,Mainland,Unnamed,5
1099,NM4603,4,HLD,Highland,Mainland,Loch Caorach,5
1100,NM4604,2.3,HLD,Highland,Mainland,Lochan Druim na Claise,5
1101,NM4605,0.4,HLD,Highland,Mainland,Unnamed,2
1102,NM4608,2.4,HLD,Highland,Mainland,Lochan an Aodainn,5
1103,NM4609,2.2,HLD,Highland,Mainland,Lochan na Crannaig,5
1104,NG9329,0.5,HLD,Highland,Mainland,Unnamed,2
1105,NG9330,0.7,HLD,Highland,Mainland,Unnamed,2
1106,NG9331,1.2,HLD,Highland,Mainland,Lochan Dubha,5
1107,NG9418,11,HLD,Highland,Mainland,Loch Coire an Ruadh-Staic,15
1108,NH2958,11,HLD,Highland,Mainland,Loch an Eilean,15
1109,NH2959,0.5,HLD,Highland,Mainland,Unnamed,2
1110,NH2960,5,HLD,Highland,Mainland,Unnamed,8
1111,NH2963,1.5,HLD,Highland,Mainland,Unnamed,5
1112,NH2964,7,HLD,Highland,Mainland,Unnamed,8
1113,NH2966,3,HLD,Highland,Mainland,Unnamed,5
1114,NH2978,4,HLD,Highland,Mainland,Loch Coire na Ba Buidhe,5
1115,NH2979,0.5,HLD,Highland,Mainland,Unnamed,2
1116,NH2980,2,HLD,Highland,Mainland,Loch an Acha,5
1117,NH2981,1.5,HLD,Highland,Mainland,Unnamed,5
1118,NH0547,33,HLD,Highland,Mainland,Loch Coulin,15
1119,NH1609,10,HLD,Highland,Mainland,Loch na Moine Beag,15
1120,NH6202,1,HLD,Highland,Mainland,Unnamed,5
1121,NH6301,6,HLD,Highland,Mainland,Unnamed,8
1122,NH6302,37,HLD,Highland,Mainland,Loch Dochfour,15
1123,NH6303,7,HLD,Highland,Mainland,Abban Water,8
1124,NH6307,15,HLD,Highland,Mainland,Loch Bunachton,15
1125,NH6308,4.5,HLD,Highland,Mainland,Loch na Curra,5
1126,NH6309,14,HLD,Highland,Mainland,Lochan an Eoin Ruadha,15
1127,NH6310,541,HLD,Highland,Mainland,Loch Duntelchaig,80
1128,NH6310.1,2,HLD,Highland,Mainland,Loch nan Geadas,5
1129,NH6311,23,HLD,Highland,Mainland,Loch a' Chlachain,15
1130,NH6313,16,HLD,Highland,Mainland,Loch Farr,15
1131,NH8023,4.5,HLD,Highland,Mainland,Lochan Geal,5
1132,NH8026,0.9,HLD,Highland,Mainland,Unnamed,2
1133,NH8034,1,HLD,Highland,Mainland,Uath Lochan,5
1134,NH8035,0.6,HLD,Highland,Mainland,Uath Lochan,2
1135,NH8036,4.5,HLD,Highland,Mainland,Uath Lochan,5
1136,NH3524,44,HLD,Highland,Mainland,Loch Meig,15
1137,NH3613,3,HLD,Highland,Mainland,Lochan nam Breac,5
1138,NH4318,6,HLD,Highland,Mainland,Loch Gorm,8
1139,NH4321,0.25,HLD,Highland,Mainland,Lochan Dubh,2
1140,NH4323,0.8,HLD,Highland,Mainland,Unnamed,2
1141,NH4325,2,HLD,Highland,Mainland,Lochan an Torra Bhuidhe,5
1142,NH4326,2.4,HLD,Highland,Mainland,Unnamed,5
1143,NH4327,75,HLD,Highland,Mainland,Loch Meiklie,25
1144,NH4330,0.25,HLD,Highland,Mainland,Unnamed,2
1145,NH4401,28,HLD,Highland,Mainland,Loch nam Bonnach,15
1146,NH4402,0.6,HLD,Highland,Mainland,Unnamed,2
1147,NH4403,0.5,HLD,Highland,Mainland,Loch Luaisgeach*,2
1148,NH4405,6.5,HLD,Highland,Mainland,Lochan Fada,8
1149,NH4406,1.5,HLD,Highland,Mainland,Loch na Cuile,5
1150,NH4410,0.7,HLD,Highland,Mainland,Loch nan Gobhar,2
1151,NH4411,0.9,HLD,Highland,Mainland,Unnamed,2
1152,NH4412,0.9,HLD,Highland,Mainland,Unnamed,2
1153,NH4416,0.2,HLD,Highland,Mainland,Unnamed,2
1154,NH4501,147,HLD,Highland,Mainland,Loch Garve,50
1155,NH4515,60,HLD,Highland,Mainland,Loch Achilty,25
1156,NH4522,6.5,HLD,Highland,Mainland,Loch Kinellan,8
1157,NH2122,2.6,HLD,Highland,Mainland,Unnamed,5
1158,NH2124,0.7,HLD,Highland,Mainland,Unnamed,2
1159,NH2304,13,HLD,Highland,Mainland,Loch Carrie,15
1160,NH2307,5,HLD,Highland,Mainland,Loch a' Bhana,8
1161,NH2308,37,HLD,Highland,Mainland,Loch Sealbhanach,15
1162,NH2314,0.7,HLD,Highland,Mainland,Unnamed,2
1163,NH2315,0.1,HLD,Highland,Mainland,Unnamed,2
1164,NG9882,12.5,HLD,Highland,Mainland,Loch Mhic'ille Riabhaich,15
1165,NG9893,3,HLD,Highland,Mainland,Lochain Cnapach,5
1166,NH0001,4,HLD,Highland,Mainland,Loch a' Mhaoil Dhisnich,5
1167,NH0003,10,HLD,Highland,Mainland,Loch Fearna,15
1168,NH0202,0.7,HLD,Highland,Mainland,Unnamed,2
1169,NH0203,0.8,HLD,Highland,Mainland,Unnamed,2
1170,NH0204,0.6,HLD,Highland,Mainland,Unnamed,2
